,text,intent,length
7040,toy should be make to build more skill like this,Hope_speech,10.0
19865,do guy even read what the mbl want i mean,Non_hope_speech,10.0
19867,be warn the comment section be full of toxic man,Non_hope_speech,10.0
18303,damm liar with money to brainwash us all if your,Non_hope_speech,10.0
18038,sheriff clarke be boss real man free thinker truth speaker,Non_hope_speech,10.0
12669,carolyne geng be she asian i never know she be,Non_hope_speech,10.0
7126,i want that coat bless anyone who suffer from persecution,Non_hope_speech,10.0
5542,dylan barker that go go for lot of thing too,Non_hope_speech,10.0
7192,i be bicurious but i do not know my sexuality,Non_hope_speech,10.0
12365,madonna be dragman steup y all need to wake up,Non_hope_speech,10.0
7198,you canat get wand and be like abippity boppity boo,Non_hope_speech,10.0
12353,read it like that or iog on or block me,Non_hope_speech,10.0
1889,how be anything in this reflective interview try too hard,Non_hope_speech,10.0
14885,danielle ok but how do i know hea even real,Non_hope_speech,10.0
5488,aoraldsson that be not racism prejudice and racism be different,Non_hope_speech,10.0
17905,i be lesbian eand and i love doctor who da,Non_hope_speech,10.0
17899,yeah it seem like that kid learn lot from this,Non_hope_speech,10.0
17897,democrats will use blm excuse and then ruin us all,Non_hope_speech,10.0
14901,i be proud well do now that be be british,Non_hope_speech,10.0
12323,its no exaggeration i feel the same to this day,Non_hope_speech,10.0
19322,bunch of law breaker now to be bring to justice,Non_hope_speech,10.0
20094,everyone that dislike the video be racist change my mind,Non_hope_speech,10.0
3073,she be tremendous actress she speak like meek little mouse,Non_hope_speech,10.0
1855,i dare anyone to debate me who beliece this bullshit,Non_hope_speech,10.0
17892,conversion therapy try concentration camp this should be outlaw period,Non_hope_speech,10.0
13264,you be always in style madonna love you so much,Non_hope_speech,10.0
18353,boris think carefully again to accept hongki as british citizen,Non_hope_speech,10.0
18361,protection gain to hivus code collecion par section germwarfare began,Non_hope_speech,10.0
2412,in all the year i have be aware of her,Non_hope_speech,10.0
20135,worthy cause until i hear the typical feminist stereotype atn,Non_hope_speech,10.0
5817,all these idiot start to argue with each other now,Non_hope_speech,10.0
7262,idk why but really hate that they call him survivor,Non_hope_speech,10.0
12280,larry elder smile as his prey approach i love it,Non_hope_speech,10.0
5501,this be and statue like these belong in museum now,Non_hope_speech,10.0
19948,racist be like jealousy it be here to stay cheer,Non_hope_speech,10.0
14867,look to me the republicans will win the next election,Non_hope_speech,10.0
1924,it be just starburst background bubblennif there be any connotation,Non_hope_speech,10.0
14813,omg i sound so mean but i think that too,Non_hope_speech,10.0
19961,oh wait that be exactly what smellit do and bubba,Non_hope_speech,10.0
6615,these conservative all cheer when we pull down sadam statue,Non_hope_speech,10.0
5540,she have be around for close to year keep wait,Non_hope_speech,10.0
12461,i be so sorry you have to go through that,Non_hope_speech,10.0
13216,the world be wake up this be definitely st century,Non_hope_speech,10.0
1976,they do and would welcome him eat their unborn baby,Non_hope_speech,10.0
7155,i can tell the white just their to get see,Non_hope_speech,10.0
19973,who dress up like cowboy they be all wear uniform,Non_hope_speech,10.0
13218,because have short hair definitely mean youare rage lesbian da,Non_hope_speech,10.0
19353,story about her on officer brandon tatuim you tube cannel,Non_hope_speech,10.0
19351,they should be focus on the black community right now,Non_hope_speech,10.0
14396,paysour but the black people be not slave i mean,Non_hope_speech,10.0
7166,they just do not know thatthey never use their brain,Non_hope_speech,10.0
19994,if it bother you that we say black life matter,Non_hope_speech,10.0
3329,i be in the closet as pansexual and non binary,Non_hope_speech,10.0
1959,jesus be the only cure to sin he be love,Non_hope_speech,10.0
14391,be user he already get his punishment for those crime,Non_hope_speech,10.0
14390,iave have comment delete for disagree with this tolerantleft tolerantyoutube,Non_hope_speech,10.0
13237,i do not think simpn to coloured people bring change,Non_hope_speech,10.0
17933,be you go to do answer for native americans next,Non_hope_speech,10.0
12404,too much botox and filler please accept get old madonna,Non_hope_speech,10.0
17926,we be all child of god stop politic divide us,Hope_speech,10.0
1937,no talk about the police retire from the police department,Non_hope_speech,10.0
14863,benjamin andres not fight bro i just follow the gospel,Non_hope_speech,10.0
14864,please sign to have the statue back where it wasn,Non_hope_speech,10.0
19791,wolf heart youare salty trigger and i think thatas hilarious,Non_hope_speech,10.0
2100,knowitall we also know that black live matter your point,Non_hope_speech,10.0
19779,when i be become aware of my sexuality in the,Non_hope_speech,10.0
18233,americans need to hear this as blm burns down america,Non_hope_speech,10.0
13080,all love matter unless your democrat then only money matter,Non_hope_speech,10.0
2258,if all life matter why do we have abortion anybody,Non_hope_speech,10.0
19534,tagerius be lgbt be illegal by itself in some country,Non_hope_speech,10.0
14541,some of the most racist people i know be black,Non_hope_speech,10.0
2252,just because she disagree with homosexuality doesnat mean shea homophobic,Hope_speech,10.0
6787,hydross be you agree that blm matter before alm or,Non_hope_speech,10.0
6791,do the short haired girl have like insta or something,Non_hope_speech,10.0
3147,why the hell are you talk to kids about this,Non_hope_speech,10.0
6702,he be criminal maybe he redeem himself some time ago,Non_hope_speech,10.0
14552,be this really all you have to say i mean,Non_hope_speech,10.0
6804,i think because itas more of you in the us,Non_hope_speech,10.0
5699,thatas amazing good eye from you to pick it up,Non_hope_speech,10.0
14556,carolyne geng right she seem so mature for her age,Non_hope_speech,10.0
13090,this represent the collapse of the power of evil america,Non_hope_speech,10.0
19573,george floyed be thieve drug addict you guy be pathetic,Non_hope_speech,10.0
5696,big problem with this africanos every where in the world,Non_hope_speech,10.0
12920,blm this be year we will never forget this pandemic,Non_hope_speech,10.0
6817,well someone be in deniel of their sexuality just say,Non_hope_speech,10.0
12910,wow the black economy that self racial profile right there,Non_hope_speech,10.0
5685,because we already know that white live matter you fool,Non_hope_speech,10.0
14573,what load of brain dead bollock all this crap be,Non_hope_speech,10.0
6826,remember to vote trump not because he be good choice,Non_hope_speech,10.0
3162,remember you be dust and to dust you shall return,Non_hope_speech,10.0
2222,i guess people can still go and see the statue,Non_hope_speech,10.0
6777,this represent the collapse of the power of evil america,Non_hope_speech,10.0
14585,look like google maps have already update the statue location,Non_hope_speech,10.0
18274,both alternative be right when it come to pol though,Non_hope_speech,10.0
12991,akhtar i be white so my life do not matter,Non_hope_speech,10.0
6718,report gmtv for it just call ofcom and report it,Non_hope_speech,10.0
14497,this come in nthis slogan just already invent before year,Non_hope_speech,10.0
6723,bill clinton be just an advocate for his own power,Non_hope_speech,10.0
19474,these be bold word from someone who look lesbian af,Non_hope_speech,10.0
18259,be alive i be glad that you agree and stuff,Non_hope_speech,10.0
18256,it be not celebration these day it be historical reminder,Non_hope_speech,10.0
13048,it be just be post on menright give it sec,Non_hope_speech,10.0
6724,awesome then i can enjoy this video all by myself,Non_hope_speech,10.0
13044,so you have to be british to like british show,Non_hope_speech,10.0
19483,this be the bad year ever ff everything be crazy,Non_hope_speech,10.0
19484,it do not even look like the star of david,Non_hope_speech,10.0
2304,people forget that there be wrong way to love someone,Non_hope_speech,10.0
18267,i be shocked that sth like that even exist honestly,Non_hope_speech,10.0
5725,agod give us choice my choice be to lovea omgosh,Hope_speech,10.0
19463,fletcher sorry what forgotmy comment here also what with the,Non_hope_speech,10.0
5724,that sheriff would be such badass actor in action movie,Non_hope_speech,10.0
13022,can we please stop stereotype homosexual woman look thank you,Hope_speech,10.0
5718,lay off with the face filler you look like monster,Non_hope_speech,10.0
3113,god bless sheriff clark you be patriot and true american,Non_hope_speech,10.0
14516,bi how be it affect black today please do explain,Non_hope_speech,10.0
6745,woow such smart kid and crystal get them good question,Non_hope_speech,10.0
19515,fine line bullsht they all just mean the same thing,Non_hope_speech,10.0
6758,would have beat them with book girl with curly hair,Non_hope_speech,10.0
2269,be bill clinton award this st by bill clinton eww,Non_hope_speech,10.0
6769,i hope blm get crush by the snake they be,Non_hope_speech,10.0
19518,i be woman and i dream of be an engineer,Hope_speech,10.0
6836,this make me cry iam so proud weare finally fight,Non_hope_speech,10.0
12885,i do not get this so only black life matter,Non_hope_speech,10.0
12882,i be wonder why he keep say obama as now,Non_hope_speech,10.0
5647,conversion therapy why would you do that to your child,Non_hope_speech,10.0
2175,i judge pple on what they do not there color,Hope_speech,10.0
19419,sasha dumse he also tell human to love each other,Hope_speech,10.0
14452,povertylack of father figure at least here in the states,Non_hope_speech,10.0
12770,dave clark should run for president iall vote for him,Non_hope_speech,10.0
12768,white democrats take advantage of drama to further their agenda,Non_hope_speech,10.0
18139,james gats go read book south africa be black country,Non_hope_speech,10.0
5642,there are jobs to be had get to work blm,Non_hope_speech,10.0
2348,blm think that black live matter more than everyone else,Non_hope_speech,10.0
18136,i do not mean literally as i have state earlier,Non_hope_speech,10.0
18126,hey sharadha ramakrishnan what be your background oh shit sorry,Non_hope_speech,10.0
3203,well we all have different idea of what look good,Non_hope_speech,10.0
19734,tad that story do not make any sense grow up,Non_hope_speech,10.0
2145,when man can not let person talk with out interrupt,Non_hope_speech,10.0
6947,i het black people want there voice to be hear,Non_hope_speech,10.0
5630,where be your scientific fact that god be not real,Non_hope_speech,10.0
6960,no say the other minority live do not mater smh,Non_hope_speech,10.0
19757,just watch doctor who by yourself and donat tell anyone,Non_hope_speech,10.0
18294,extrabitch iam so glad we as muslims donat do that,Non_hope_speech,10.0
