,text,intent
6629,this girl be talk about how she doesnat agree with homosexuality but her haircut say otherwise,Non_hope_speech
6630,i think that this conflict will expose the tory party for what it really be,Non_hope_speech
6631,what wrong with her voiced,Non_hope_speech
6632,i be christian and i be bisexual myself,Non_hope_speech
6633,the corner of her mouth with bleed lipstick give my high anxiety can her makeup artist stop from happen this,Non_hope_speech
6634,what if we be to say ablm all black live matter not just the one kill by cop what about those who be murder by thug criminal,Non_hope_speech
6635,maya you be the racist,Non_hope_speech
6636,girl with cuffed jean look lil intimidate look at how shea shift her leg and point her foot away from him,Non_hope_speech
6637,i see this officer on cnn he be the good greeting from germany i would not kneel in front of him but i would give him knighthood he deserve it,Non_hope_speech
6638,i like this sheriff we need more of them,Non_hope_speech
6639,in we see clear,Non_hope_speech
6640,your premise be failure there be clear difference between various aspect of the world and adult subject matter healthy,Non_hope_speech
6641,have you watch the video,Non_hope_speech
6642,no to the contrary,Non_hope_speech
6643,divide and conquer politic,Non_hope_speech
6644,because it be strawmann,Non_hope_speech
6645,dd dd dod blm be terrorist organisation of course everyone be racist for them,Non_hope_speech
6646,arab muslims be the first to use african as slave and last to end it,Non_hope_speech
6647,thank to madonna,Non_hope_speech
6648,know your enemy know who enemy of humanity be the globalist,Non_hope_speech
6649,i love her,Non_hope_speech
6650,yes do the,Non_hope_speech
6651,ooo you be so edgy,Non_hope_speech
6652,all lives matter claim that race matter and other do not,Non_hope_speech
6653,so iam guess the the next statue will be the of nelson mandela by waterloo,Non_hope_speech
6654,ignorant people in the government see street war sttope by street gangster they do it with word all life matter need to learn from street gangster,Non_hope_speech
6655,please bring vanessa and talbot please,Non_hope_speech
6656,why canat yaall understand when people say black life matter we arenat say only or just black life weare bring awareness on how black life be be treat and not matter yes all live matter but black life matter as well,Non_hope_speech
6657,black live matter period nstop ask why you know why nit be long time come nand for the black and brown people be transphobic stop that because nyou be burtayin the same hate that white people do to you and us i be spanish puerto rican which make me part black it be call taino it be mix let us just say anyway the trans woman get murder like they be nothing it make me sick as i know many and be the good kind of human you all will ever want to meet but the black life matter have be do this since nlike i say long time come i think it would have happen sooner,Non_hope_speech
6658,love this so much,Non_hope_speech
6659,idk ask the blm activist in fact,Non_hope_speech
6660,sherriff david clarke for president,Non_hope_speech
6661,shawn west stfu she be in the age of ur grandmom,Non_hope_speech
6662,starmer be wrong it would never have happen otherwise great moment with statue plunge into the river will go down in radical history rise up people,Non_hope_speech
6663,i think the presbyterian girl be very respectful,Non_hope_speech
6664,by say black life matter and not all life right there you be attack all other race everyone life matter i do not care what color or skin be or if you agree or disagree with my opinion everyone life matter,Non_hope_speech
6665,agod give us choice and my choice be to lovea wow this kid get it,Hope_speech
6666,i be look at her and think you be not joke,Non_hope_speech
6667,they mean that the fact that girl do not normally choose stem field be because we be socialize to be interested in other stuff which be bad thing because when someone do break the norm,Hope_speech
6668,enoch powell be right and we would not listen we need to start repatriate non europeans immediately,Non_hope_speech
6669,and that lady and gentleman be why she be the queen of pop music,Non_hope_speech
6670,funny how you only hear about black liv matter nwhile cop kill almost times more white than black stop push your own agenda because allivesmatter,Non_hope_speech
6671,so be looton,Non_hope_speech
6672,gender be not the same as sexual orientation but ye get where you be come from,Non_hope_speech
6673,and year later,Non_hope_speech
6674,it be racist to say only race matter allrace matter all life matter,Hope_speech
6675,iad vote for that sherriff for almost any office,Non_hope_speech
6676,arrington to be honest,Non_hope_speech
6677,why do straight people treat us like weare some kind of trophy like,Non_hope_speech
6678,she be sincere she be not play role,Non_hope_speech
