,text,intent
3592,protest do the right thing,Non_hope_speech
3593,that be true,Non_hope_speech
3594,perfect example fight hate with hate you have war fight hate with love you have peace all live matter but this be true reversed racism against us white folk We out number all of them so if they really war We will have to give them what they want stand up for who you be and be proud It be your blood,Non_hope_speech
3595,adrenchrome do lot for this year old no wonder they idolize kill baby and why her and Hillary have lot in common,Non_hope_speech
3596,not controversial to those with common sense and compassion for all,Non_hope_speech
3597,donat worry churchilla statue next,Non_hope_speech
3598,Alexander oh yea,Non_hope_speech
3599,Thomas I live in London and will be counter protest this weekend want to meet up,Non_hope_speech
3600,white do not invent slavery white end it no guilt,Non_hope_speech
3601,do you know what that mean though,Non_hope_speech
3602,WOW finally SOMEONE else agrees there be only race,Non_hope_speech
3603,after read number,Non_hope_speech
3604,come to Venezuela and watch how the system you want prevail,Non_hope_speech
3605,the only way,Non_hope_speech
3606,yes he be honestly kabala piest mean and evil and lieing to us transgender,Non_hope_speech
3607,all live matter because all people be create in the image of God,Hope_speech
3608,itas small problem then before racism be just less common,Non_hope_speech
3609,this video be not just pointless,Non_hope_speech
3610,here we call it the bash loot movement they trash city burn business and it be up to civilian to defend ourselves from them,Non_hope_speech
3611,this be very significant for all Black Britons in the United Kingdom nationwide I wish African Americans could do this to statute of former Conferedate soldier and racist politican who contribute to US slavery and the Atlantic Slave Trade,Non_hope_speech
3612,when people be run for president or anything like that the Santa say whatever of course they be go to say what you want to hear do not make us look dumb Bernie goofball all live matter,Non_hope_speech
3613,she be amazing,Hope_speech
3614,this guy should run for PRESIDENT I vote for him,Non_hope_speech
3615,say your fat ass,Non_hope_speech
3616,which particular potu be this President,Non_hope_speech
3617,sometimes look at sky imagine George Floyd look at Earth get noisy,Non_hope_speech
3618,High Priestess Madonna sit there in all her regalia cover with Kabbalah FREEMASON or otherwise esoteric symbol,Non_hope_speech
3619,lot of aIasa,Non_hope_speech
3620,OwO It be not movement,Non_hope_speech
3621,BLM be make racism much bad,Non_hope_speech
3622,YouTube Account it be her right to think that though She be not stop anyone from use their right,Hope_speech
3623,Yaall need to put hood kid in this It would be way well content,Non_hope_speech
3624,Obama be the bad thing ever to the black community,Non_hope_speech
3625,Luddy just be fair be matter of culture,Non_hope_speech
3626,how come,Non_hope_speech
3627,and her bank balance thank them,Non_hope_speech
3628,whether or not the statue should have go,Non_hope_speech
3629,it also depend how young or old you be to use method,Non_hope_speech
3630,thatas why I love her she make me feel that be different be okay her music change people lifea,Hope_speech
3631,that do not justify his murder,Non_hope_speech
3632,I think all life matter instead of say black life matter we should all come together and be say all life matter skin color should not change our feeling for each other but my opinion on George Floyd be that he do not deserve to die but I do not think he be hero because he be criminal and I can not forgive him for when he hold gun up to pregnant lady baby hump and say he would shoot her baby hump and the lady herself,Hope_speech
3633,be that male or female,Non_hope_speech
3634,I know mate it be shocking,Non_hope_speech
3635,Blm be joke they will not stop until it be like that series Top Boy,Non_hope_speech
3636,Paul I be be civil with this,Non_hope_speech
3637,that interviewer be annoying I would love to hear what she say as she be leave that interview,Non_hope_speech
3638,jules be so mature he get me cryin over here,Non_hope_speech
3639,They boo him the minute he say white life matter the corruption be disgusting,Non_hope_speech
3640,be there any chance of be unblocked on twitter,Non_hope_speech
3641,I get take down the statue but toss it into the cannel It will cause tax payer money to fish that out money that could go to outreach program or school,Non_hope_speech
3642,why in hell would you show kid this,Non_hope_speech
3643,Haskins which one donmaybe if black american male do not abandon their family,Non_hope_speech
3644,Slotan nnSo youare take the rhetoric of few individual ariotersa not protestor and make sweeping generalization about an organization message regard the unfair treatment of black people and how the law be apply,Non_hope_speech
3645,the south african white be racist anyway,Non_hope_speech
3646,Non of our beeswax,Non_hope_speech
3647,She have an engineering job if you be so interested in her accomplishment look them up,Hope_speech
3648,I always get so emotional watch these video,Non_hope_speech
3649,People go to war over religion all the time I have never hear of people go to war because of love Hmmd,Non_hope_speech
3650,Soullessgingerftw ok how be it jewish Star show me evidence that would make it specifically jewish star,Non_hope_speech
3651,You should make video on the guy who be arrest for burn the american flag yesterday I be interested to see your view on that,Non_hope_speech
3652,I be asian american and I have lot of respect for the Sheriff God bless you Sir,Non_hope_speech
3653,how about no life matter,Non_hope_speech
3654,God do not want to be lose David be he love and look at what he do if he only love Israel what about Nebuchadnezzar,Non_hope_speech
3655,wheel come with masseuse if he american then its his country and if then its ur too,Non_hope_speech
3656,thank God he say that all live matter,Hope_speech
3657,You have to surround with the right people,Non_hope_speech
3658,Calum Laird in the comment section,Non_hope_speech
3659,Gender Based Violence in South Africa must fall,Non_hope_speech
3660,Rainville stop watch Fox news garbage and go talk to your fellow human,Non_hope_speech
3661,mob rule in Britain insane that people who live century ago be be judge by standard,Non_hope_speech
3662,queer be anything that be not straight so if you think someone be not straight or cis then you say they be queer hope this help,Hope_speech
3663,mensah why they need it,Non_hope_speech
3664,Central if you be go to heaven,Non_hope_speech
3665,Jody Strickland how can all life matter if black life do not,Non_hope_speech
